register,kind,name,qid,lat,lon,sitelinks,population,has_image,status,matched,auto_admit,beauty_est,queued
biosphere_reserve,national_park,Middle Elbe Biosphere Reserve,Q322715,52.3818,11.9262,7,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Marismas del Odiel,Q14217415,37.23,-6.99,7,,yes,missing,,no,3.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,La Garde-Guérin,Q904022,44.4775,3.93492,6,,yes,missing,,no,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Borghetto,Q2910855,45.35383,10.72373,6,,yes,missing,,no,8.5,2026-09-03
es_conjunto_historico,heritage_town,Parc de Vallparadís,Q18005426,41.56,2.02,6,,yes,missing,,no,6.4,2026-09-03
es_conjunto_historico,heritage_town,Colegiata de Santa María,Q2984058,43.00991,-1.3194,6,,yes,missing,,no,3.8,2026-09-03
unesco_whc,unesco_whc,Archaeological site of Carthage,Q52284968,36.85788,10.33084,6,,yes,missing,,no,9.0,2026-09-03
unesco_whc,unesco_whc,Schloss Großkühnau,Q870087,51.854,12.1796,6,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Fromelles (Pheasant Wood) Military Cemetery,Q1469828,50.60777,2.85106,6,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Meuse-Argonne American Cemetery,Q2215301,49.33417,5.09333,6,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,Neuve-Chapelle Indian Memorial,Q2917267,50.5751,2.77513,6,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,High Coast/Kvarken Archipelago,Q10532185,63.06667,20.45,6,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Slatinski Izvor,Q12909548,41.5753,21.2169,6,,yes,missing,,no,5.1,2026-09-03
unesco_tentative,unesco_tentative,Basarabi Cave Complex,Q726336,44.16593,28.40492,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Meanders of the Upper Daugava,Q4155225,55.88861,26.92278,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Pulpí Geode,Q8963794,37.38174,-1.70197,6,,yes,missing,,no,3.7,2026-09-03
unesco_tentative,unesco_tentative,Kastelli Giant's Church,Q10544248,64.63132,24.71162,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Herľany Geyser,Q12019526,48.80111,21.4775,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Slatinski Izvor,Q12909548,41.5753,21.2169,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Mount Güllük-Termessos National Park,Q18844210,36.98833,30.46778,6,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Mausoleum of Hecatomnus,Q21526234,37.315,27.78275,6,,no,missing,,no,2.9,2026-09-03
national_park,national_park,Dghoumes National Park,Q3364445,34.07,8.511,6,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Jebel Zaghouan National Park,Q3364454,36.3519,10.1119,6,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Ainos National Park,Q3364522,38.145,20.66222,6,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Kotychi and Strofylia Wetlands National Park,Q16331019,38.12183,21.37094,6,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Skiritida forest,Q17574890,37.33339,22.38621,6,,yes,missing,,no,5.5,2026-09-03
national_park,national_park,Oued Zen National Park,Q23338878,36.87861,8.90361,6,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,North Pennines,Q1332452,54.73333,-2.13333,6,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,TERRA.vita Nature Park,Q1969869,52.26816,8.3551,6,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Luberon Regional Nature Park,Q2138343,43.87611,5.3975,6,,yes,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Rhön Biosphere Reserve,Q864755,50.35,10.05,6,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,West Estonian Archipelago Biosphere Reserve,Q12369196,58.3,22.5,6,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Intercontinental Biosphere Reserve of the Mediterranean,Q16624947,35.93,-5.59,6,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Marais Audomarois biosphere reserve,Q3287367,50.78528,2.23222,6,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Kristianstads Vattenrike Biosphere Reserve,Q1525232,56.02,14.09,6,,yes,missing,,no,3.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,Évol,Q3592820,42.56889,2.25497,5,,yes,missing,,no,7.0,2026-09-03
es_conjunto_historico,heritage_town,Cóll,Q4894725,42.4728,0.77154,5,26,yes,missing,,no,6.4,2026-09-03
es_conjunto_historico,heritage_town,Bárcena Mayor,Q5004843,43.14309,-4.19346,5,57,yes,missing,,no,3.8,2026-09-03
unesco_whc,unesco_whc,Archaeological Border complex of Hedeby and the Danevirke,Q55312553,54.46194,9.45411,5,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,"The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee",Q64825541,47.41972,11.1125,5,,yes,missing,,no,8.0,2026-09-03
unesco_whc,unesco_whc,Cambrai Memorial to the Missing,Q1854219,50.13667,3.01528,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Canadian Cemetery No. 2,Q1874283,50.37729,2.76413,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Lijssenthoek Military Cemetery,Q1934651,50.82878,2.70106,5,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,V.C. Corner Australian Cemetery and Memorial,Q2040499,50.61957,2.83367,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Noyelles-sur-Mer Chinese Cemetery,Q2135937,50.18624,1.72284,5,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,Hyde Park Corner (Royal Berks) Cemetery,Q2326014,50.7375,2.88264,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Villers–Bretonneux Australian National Memorial,Q2544355,49.88701,2.51291,5,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Berks Cemetery Extension,Q2686894,50.73806,2.882,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Aisne-Marne American Cemetery and Memorial,Q2972492,49.07945,3.29143,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,historical centre of Yaroslavl,Q4204534,57.62361,39.8875,5,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Prowse Point Military Cemetery,Q7252830,50.74383,2.89869,5,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,church of San Miguel Arcángel,Q15126978,42.52103,-0.75967,5,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,Richebourg-L'Avoue Portuguese National Cemetery,Q16507500,50.57347,2.77586,5,,yes,missing,,no,5.9,2026-09-03
unesco_tentative,unesco_tentative,Hauensuoli,Q3783669,59.80556,22.90682,5,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Lugares colombinos,Q4893570,37.2507,-6.8742,5,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Windmills in the Campo de Cartagena,Q6021025,37.6938,-1.02379,5,,yes,missing,,no,4.4,2026-09-03
unesco_tentative,unesco_tentative,Sânpetru Formation,Q7665377,45.5434,22.9101,5,,yes,member_of,gem:retezat,no,3.7,2026-09-03
unesco_tentative,unesco_tentative,Romanesque portal of Ripoll Monastery,Q9065051,42.20139,2.19056,5,,yes,missing,,no,3.7,2026-09-03
unesco_tentative,unesco_tentative,The Tombstones of Ahlat the Urartian and Ottoman citadel,Q19610409,38.74252,42.45776,5,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,state stud-farm estate of Mezőhegyes,Q25459542,46.3187,20.8178,5,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Eshab-ı Kehf Kulliye,Q27058189,38.24833,36.85528,5,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,"The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee",Q64825541,47.41972,11.1125,5,,yes,missing,,no,5.8,2026-09-03
eu_heritage_label,capital_of_culture,World War I Eastern Front Cemetery No. 123,Q8512277,49.71778,21.06321,5,,yes,missing,,no,3.9,2026-09-03
national_park,national_park,Jebel Orbata National Park,Q3364452,34.3805,9.0565,5,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,National Park Entre-Sambre-et-Meuse,Q115659522,50.075,4.33,5,,yes,missing,,no,5.9,2026-09-03
national_park,national_park,Jebel Zaghdoud National Park,Q16668928,35.94711,9.78575,5,,yes,missing,,no,4.2,2026-09-03
national_park,national_park,Kamianska Sich National Nature Park,Q63431762,47.00039,33.65319,5,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Prespa National Park,Q1988901,40.77222,21.07722,5,,yes,missing,,no,4.9,2026-09-03
unesco_geopark,national_park,North West Highlands Geopark,Q7057261,58.1167,-5.13333,5,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Granada UNESCO Global Geopark,Q101096033,37.60864,-2.80556,5,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Gerês-Xurés Transboundary Biosphere Reserve,Q22680843,41.95,-8.25,5,,yes,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Jabal Moussa Biosphere Reserve,Q22948575,34.0622,35.7694,5,,yes,missing,,no,6.6,2026-09-03
biosphere_reserve,national_park,Oberlausitzer Heide - und Teichlandschaft Biosphere Reserve,Q160949,51.18,14.32,5,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Schaalsee Biosphere Reserve,Q864765,53.6333,10.9667,5,,yes,missing,,no,5.5,2026-09-03
biosphere_reserve,national_park,Mancha Húmeda Biosphere Reserve,Q960695,39.3,-2.98,5,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Třeboňsko Protected Landscape Area,Q8465595,49.0002,14.8355,5,,yes,missing,,no,5.5,2026-09-03
biosphere_reserve,national_park,Steneto Biosphere Reserve,Q9079796,42.8,24.66667,5,,yes,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Marine Nature Reserve of Miramare,Q3936840,45.7015,13.714,5,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Church of San Andrés,Q5117073,42.1864,-3.90228,4,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Conjunto histórico artístico de Agüero,Q5660989,43.41333,-3.72278,4,189,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Carmona,Q5752773,43.25411,-4.35827,4,150,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunt monumental d'Olèrdola,Q5783322,41.3016,1.70905,4,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Castle of Batres,Q8342185,40.2109,-3.92332,4,,yes,missing,,no,6.4,2026-09-03
unesco_whc,unesco_whc,St. Mihiel American Cemetery and Memorial,Q647265,48.9569,5.8524,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Romanian Military Cemetery of Soultzmatt,Q52989504,47.95631,7.2158,4,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,Sieglitzer Berg,Q870438,51.8666,12.3214,4,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Mill Road Cemetery,Q2167127,50.06119,2.68325,4,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,"Ivrea, industrial city of the 20th century",Q109123298,45.4575,7.8692,4,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Assevent French-German War Cemetery,Q2292418,50.2918,4.01853,4,,yes,missing,,no,8.8,2026-09-03
unesco_whc,unesco_whc,Strand Military Cemetery,Q2299768,50.73275,2.88089,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Delville Wood South African National Memorial,Q2374137,50.02448,2.81268,4,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Ploegsteert Wood Military Cemetery,Q2384108,50.73697,2.89972,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Oeren military cemetery,Q2703783,51.02381,2.70464,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Rifle House Cemetery,Q2751673,50.73581,2.90103,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Ploegsteert Memorial to the Missing,Q2872987,50.73767,2.88208,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Lighthouse Hoek van 't IJ,Q2921152,52.37182,5.01406,4,,yes,missing,,no,8.6,2026-09-03
unesco_whc,unesco_whc,Pozieres Memorial,Q3059864,50.0345,2.71483,4,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Mud Corner Cemetery,Q6931339,50.74233,2.89792,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Stari Ras and Sopoćani,Q10913999,43.11889,20.42278,4,,yes,missing,,no,8.0,2026-09-03
unesco_whc,unesco_whc,Island of Ireland Peace Park,Q6083563,50.7598,2.89476,4,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,La Targette French National Cemetery,Q16509755,50.35014,2.74672,4,,yes,missing,,no,5.9,2026-09-03
unesco_tentative,unesco_tentative,Hôpital Notre-Dame à la Rose,Q2668179,50.7131,3.83153,4,,yes,missing,,no,6.3,2026-09-03
unesco_tentative,unesco_tentative,Tomb of Ahi Evren,Q6065216,39.14823,34.15923,4,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Malta Kiosk,Q6744675,41.0513,29.0159,4,,yes,missing,,no,5.4,2026-09-03
unesco_tentative,unesco_tentative,Basilica Therma,Q54811523,39.49487,35.37631,4,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Karanlık Canyon,Q61077683,39.27,38.49761,4,,yes,missing,,no,3.7,2026-09-03
unesco_tentative,unesco_tentative,Saulnier mill,Q13402677,48.85743,2.62294,4,,yes,missing,,no,4.9,2026-09-03
eu_heritage_label,capital_of_culture,Memorial Hailfingen-Tailfingen concentration camp,Q1719322,48.53708,8.85177,4,,yes,missing,,no,3.9,2026-09-03
eu_heritage_label,capital_of_culture,Robert Schuman's House,Q3279544,49.11081,6.11144,4,,yes,missing,,no,3.9,2026-09-03
eu_heritage_label,capital_of_culture,Lutheran Church in Štítnik,Q18515865,48.65806,20.36478,4,,yes,missing,,no,5.6,2026-09-03
eu_heritage_label,capital_of_culture,Evangelic church A C (Kameňany),Q28600505,48.5769,20.19137,4,,yes,missing,,no,5.2,2026-09-03
eu_heritage_label,capital_of_culture,Lutheran church in Koceľovce,Q28846599,48.71023,20.34284,4,,yes,missing,,no,5.6,2026-09-03
national_park,national_park,Kreminna Woods National Nature Park,Q85996362,48.9843,38.2022,4,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Kholodnyi Yar National Nature Park,Q112750420,48.13333,32.23333,4,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Royal Beskids National Nature Park,Q114892327,49.40278,22.88833,4,,yes,missing,,no,4.9,2026-09-03
national_park,national_park,Parnassos National Park,Q6063067,38.53583,22.62417,4,,yes,missing,,no,4.9,2026-09-03
national_park,national_park,Stara Planina National Park,Q122068040,43.36147,22.68611,4,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Jebel Mghilla National Park,Q16509990,35.4148,9.21547,4,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Chelmos-Vouraikos National Park,Q21283530,37.98658,22.20975,4,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Parnitha National Park,Q25510750,38.17333,23.7175,4,,yes,missing,,no,5.9,2026-09-03
national_park,national_park,National Park of Lakes Koronia-Volvi and the Macedonian Tempe,Q26710914,40.67583,23.32889,4,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Vulkanland Eifel Geopark,Q1503316,50.1771,6.84789,4,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Volcanic Eifel Nature Park,Q15122582,50.23042,6.76911,4,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Chelmos-Vouraikos National Park,Q21283530,37.98658,22.20975,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Dublin Bay Biosphere Reserve,Q22806718,53.17,-6.05,4,,yes,member_of,gem:glendalough,no,3.4,2026-09-03
biosphere_reserve,national_park,Sierra de Francia,Q23993696,40.55,-6.1,4,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Southeast Rügen Biosphere Reserve,Q864769,54.2,13.39,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Boatin Biosphere Reserve,Q8248962,42.80278,24.26917,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Tsaritchina Biosphere Reserve,Q9068219,42.5,24.3,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Sierra del Rincón,Q2059944,41.06,-3.54528,4,,no,missing,,no,6.3,2026-09-03
biosphere_reserve,national_park,Tchouprene Biosphere Reserve,Q4518121,43.517,22.667,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Djendema,Q5319674,42.78333,24.75,4,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Mantaritza Biosphere Reserve,Q5478534,41.96667,24.03333,4,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Black Forest Biosphere Reserve,Q26271338,47.78917,7.9575,4,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Ancares-Courel,Q61379028,42.8758,-6.9657,4,,yes,missing,,no,3.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Rango,Q3930074,46.01861,10.81083,3,,yes,missing,,no,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Ricetto di Candelo,Q3934723,45.54593,8.11293,3,,yes,missing,,no,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Torre di Palme,Q3995587,43.14155,13.81095,3,,yes,missing,,no,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Sottoguda,Q64269487,46.42505,11.93817,3,,yes,missing,,no,4.9,2026-09-03
es_conjunto_historico,heritage_town,Cerco de Artajona,Q20491996,42.59193,-1.7653,3,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto histórico artístico la Villa de Fermoselle,Q21031175,41.3186,-6.39809,3,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Nucli antic d'Onda,Q38215539,39.96278,-0.26444,3,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunt de Santa Eulàlia de Vilapicina,Q12973002,41.43072,2.17295,3,,yes,member_of,gem:faial-azores,no,7.1,2026-09-03
es_conjunto_historico,heritage_town,Historic center of Catí,Q16908746,40.4715,0.02312,3,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Museo Etnográfico de Cantabria,Q2363217,43.42139,-3.8541,3,,yes,member_of,gem:lierganes,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Barri de la Vila de Alzira,Q5550197,39.1517,-0.44147,3,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Historical site of Tineo,Q5783270,43.33443,-6.41644,3,,yes,member_of,gem:pravia,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,historical site of Grado,Q5783315,43.38903,-6.06894,3,,yes,member_of,gem:pravia,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Pazo de Mariñán,Q9057194,43.31732,-8.21625,3,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Erdialdea,Q12256970,43.31239,-1.89898,3,,yes,missing,,no,4.7,2026-09-03
unesco_whc,unesco_whc,Gardens of Drottningholm Palace,Q28495970,59.32028,17.87944,3,,yes,missing,,no,8.8,2026-09-03
unesco_whc,unesco_whc,Roșia Montană Mining Landscape,Q47915816,46.30611,23.13056,3,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Consenvoye German military cemetery,Q51426068,49.28,5.2973,3,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,Limeskastell Pohl,Q1681300,50.2517,7.86548,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Belle-Motte French National Cemetery,Q2002032,50.40347,4.60306,3,,yes,missing,,no,8.9,2026-09-03
unesco_whc,unesco_whc,Villers-Bretonneux Military Cemetery,Q2065958,49.88624,2.5082,3,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Givenchy Road Canadian Cemetery,Q2331354,50.37583,2.76472,3,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,La Targette British Cemetery,Q2482169,50.35061,2.74881,3,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Louvencourt Military Cemetery,Q2518785,50.0893,2.50374,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Delville Wood Cemetery,Q2618490,50.0239,2.81277,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Hedge Row Trench Cemetery,Q2664077,50.81941,2.91377,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Fertö / Neusiedlersee Cultural Landscape,Q2925869,47.80056,16.73472,3,,yes,missing,,no,8.3,2026-09-03
unesco_whc,unesco_whc,Toronto Avenue Cemetery,Q2947778,50.74075,2.90006,3,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Morhange German military cemetery,Q2972642,48.94197,6.66462,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Italian Military Cemetery of Bligny,Q2972661,49.1884,3.84087,3,,yes,missing,,no,7.6,2026-09-03
unesco_whc,unesco_whc,Jurisdiction of Saint-Emilion,Q2987951,44.89472,0.15528,3,,yes,missing,,no,6.6,2026-09-03
unesco_whc,unesco_whc,Wimereux Communal Cemetery,Q4554750,50.77391,1.61335,3,,yes,missing,,no,5.1,2026-09-03
unesco_whc,unesco_whc,"Lichfield Crater, Thelus",Q4681068,50.35971,2.77658,3,,yes,missing,,no,5.9,2026-09-03
unesco_whc,unesco_whc,Church of St. Thecla,Q5912026,41.43297,-1.73581,3,,yes,member_of,gem:monasterio-de-piedra,no,5.1,2026-09-03
